19:47:20.488575 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34392: Flags [S.], seq 3304481674, ack 1922640979, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249566570 ecr 21000519], length 0
19:47:20.547419 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34393: Flags [S.], seq 3257031315, ack 2453659241, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255279435 ecr 21000534], length 0
19:47:20.604965 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34394: Flags [S.], seq 860576978, ack 2656366612, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250820227 ecr 21000548], length 0
19:47:20.695516 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34395: Flags [S.], seq 707223323, ack 4173063648, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250833740 ecr 21000571], length 0
19:47:20.768543 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34396: Flags [S.], seq 3253708327, ack 2402283261, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250821974 ecr 21000589], length 0
19:47:20.828379 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34397: Flags [S.], seq 2197162359, ack 2333068382, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251406771 ecr 21000604], length 0
19:47:20.910491 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34398: Flags [S.], seq 478926142, ack 3288457859, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250823402 ecr 21000625], length 0
19:47:20.973075 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34399: Flags [S.], seq 643950501, ack 2688851110, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251400596 ecr 21000640], length 0
19:47:21.030295 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34400: Flags [S.], seq 3179863402, ack 401999618, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248911789 ecr 21000655], length 0
19:47:21.105566 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34401: Flags [S.], seq 1653274904, ack 3158210161, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254471414 ecr 21000673], length 0
19:47:21.190861 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34402: Flags [S.], seq 2832499301, ack 2766488066, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253895457 ecr 21000695], length 0
19:47:21.278863 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34403: Flags [S.], seq 1830242138, ack 548982357, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252004946 ecr 21000717], length 0
19:47:21.356412 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34404: Flags [S.], seq 2337865727, ack 4253023284, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250821224 ecr 21000736], length 0
19:47:21.417075 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34405: Flags [S.], seq 2502579238, ack 1032716881, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251387006 ecr 21000751], length 0
19:47:21.512348 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34406: Flags [S.], seq 4061637735, ack 4217176215, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249551442 ecr 21000775], length 0
19:47:21.592913 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34407: Flags [S.], seq 3305726817, ack 1283883804, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250214780 ecr 21000795], length 0
19:47:21.661661 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34408: Flags [S.], seq 2780279803, ack 4070321113, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 1356709 ecr 21000812], length 0
19:47:21.718296 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34409: Flags [S.], seq 2393291378, ack 3913855326, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252006813 ecr 21000827], length 0
19:47:21.811185 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34410: Flags [S.], seq 3465943475, ack 4062796573, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250814216 ecr 21000850], length 0
19:47:21.876943 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34411: Flags [S.], seq 3961170122, ack 747649289, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250202873 ecr 21000866], length 0
19:47:21.971423 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34412: Flags [S.], seq 3544024093, ack 834902361, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248905275 ecr 21000890], length 0
19:47:22.029971 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34413: Flags [S.], seq 873722308, ack 280492500, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249561082 ecr 21000905], length 0
19:47:22.089863 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34414: Flags [S.], seq 3571710807, ack 2651375216, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 256086812 ecr 21000919], length 0
19:47:22.171785 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34415: Flags [S.], seq 860962063, ack 832433185, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251394888 ecr 21000940], length 0
19:47:22.262154 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34416: Flags [S.], seq 74187800, ack 3441698313, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254463976 ecr 21000963], length 0
19:47:22.331373 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34417: Flags [S.], seq 1783375200, ack 3826930544, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 256074797 ecr 21000980], length 0
19:47:22.397795 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34418: Flags [S.], seq 1020800771, ack 2114870630, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254482860 ecr 21000996], length 0
19:47:22.467467 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34419: Flags [S.], seq 1105066428, ack 526339720, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254471925 ecr 21001014], length 0
19:47:22.532662 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34420: Flags [S.], seq 894686312, ack 3061104919, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254455742 ecr 21001030], length 0
19:47:22.591545 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34421: Flags [S.], seq 3712524279, ack 1935035283, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255275604 ecr 21001045], length 0
19:47:22.672337 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34422: Flags [S.], seq 903439089, ack 691930603, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254475885 ecr 21001065], length 0
19:47:22.731406 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34423: Flags [S.], seq 97834044, ack 676246698, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252593463 ecr 21001080], length 0
19:47:22.820387 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34424: Flags [S.], seq 2404916622, ack 3545897199, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 151766214 ecr 21001102], length 0
19:47:22.885729 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34425: Flags [S.], seq 3534817662, ack 467755680, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252008644 ecr 21001118], length 0
19:47:22.944185 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34426: Flags [S.], seq 2501864602, ack 2875160526, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249562616 ecr 21001133], length 0
19:47:23.026546 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34427: Flags [S.], seq 2186846982, ack 611974061, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250815941 ecr 21001154], length 0
19:47:23.085746 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34428: Flags [S.], seq 613090379, ack 1952617906, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255288712 ecr 21001168], length 0
19:47:23.149768 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34429: Flags [S.], seq 2845176758, ack 4146731303, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 256130645 ecr 21001183], length 0
19:47:23.243329 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34430: Flags [S.], seq 100757403, ack 2263522188, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253255425 ecr 21001208], length 0
19:47:23.314790 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34431: Flags [S.], seq 370372447, ack 1292935218, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 206717967 ecr 21001226], length 0
19:47:23.374145 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34432: Flags [S.], seq 3764180870, ack 3295492857, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250212004 ecr 21001240], length 0
19:47:23.431666 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34433: Flags [S.], seq 294130733, ack 3507952371, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253883672 ecr 21001255], length 0
19:47:23.490194 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34434: Flags [S.], seq 3804204553, ack 524193380, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255277737 ecr 21001269], length 0
19:47:23.572399 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34435: Flags [S.], seq 3255497748, ack 1344382521, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250816031 ecr 21001290], length 0
19:47:23.631941 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34436: Flags [S.], seq 2072101554, ack 3587500383, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254472655 ecr 21001305], length 0
19:47:23.690750 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34437: Flags [S.], seq 3889146835, ack 1383494581, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255279715 ecr 21001320], length 0
19:47:23.757208 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34438: Flags [S.], seq 3577679916, ack 373820864, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253258587 ecr 21001336], length 0
19:47:23.868248 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34439: Flags [S.], seq 261791265, ack 1818847154, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252603300 ecr 21001364], length 0
19:47:23.937623 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34440: Flags [S.], seq 3620791406, ack 2269180377, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248897408 ecr 21001381], length 0
19:47:23.995273 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34441: Flags [S.], seq 2651265352, ack 2185335008, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248910509 ecr 21001396], length 0
19:47:24.053125 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34442: Flags [S.], seq 1423283986, ack 3448422535, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252591582 ecr 21001410], length 0
19:47:24.110687 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34443: Flags [S.], seq 4000697084, ack 1969536018, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248897640 ecr 21001425], length 0
19:47:24.174470 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34444: Flags [S.], seq 64546262, ack 2901205845, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252007124 ecr 21001441], length 0
19:47:24.344347 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34445: Flags [S.], seq 3790277690, ack 2721348254, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253265957 ecr 21001483], length 0
19:47:24.403459 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34446: Flags [S.], seq 3726829904, ack 479662853, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255271988 ecr 21001498], length 0
19:47:24.466111 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34447: Flags [S.], seq 2393035907, ack 2305509077, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250815665 ecr 21001514], length 0
19:47:24.543469 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34448: Flags [S.], seq 2605169089, ack 2033908210, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253905391 ecr 21001533], length 0
19:47:24.637402 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34449: Flags [S.], seq 1236774155, ack 1797996804, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251406758 ecr 21001556], length 0
19:47:24.735561 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34450: Flags [S.], seq 2087184141, ack 279656708, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252593043 ecr 21001581], length 0
19:47:24.829221 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34451: Flags [S.], seq 3091512408, ack 3527155534, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252590421 ecr 21001604], length 0
19:47:24.937925 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34452: Flags [S.], seq 2361835082, ack 213783622, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253891793 ecr 21001631], length 0
19:47:25.000730 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34453: Flags [S.], seq 1825368411, ack 1632206523, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 6386327 ecr 21001647], length 0
19:47:25.061716 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34454: Flags [S.], seq 2030469664, ack 1374290297, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254459555 ecr 21001662], length 0
19:47:25.263652 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34455: Flags [S.], seq 2464293599, ack 3007812989, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252017542 ecr 21001713], length 0
19:47:25.324774 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34456: Flags [S.], seq 3068861795, ack 4174636233, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250217383 ecr 21001728], length 0
19:47:25.416038 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34457: Flags [S.], seq 1073785564, ack 1591087626, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253254712 ecr 21001751], length 0
19:47:25.476132 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34458: Flags [S.], seq 4128405046, ack 823716415, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 76688470 ecr 21001766], length 0
19:47:25.535104 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34459: Flags [S.], seq 1095183940, ack 107049048, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250818928 ecr 21001781], length 0
19:47:25.612989 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34460: Flags [S.], seq 3194095833, ack 2839205651, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250213761 ecr 21001800], length 0
19:47:25.671764 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34461: Flags [S.], seq 142788835, ack 2892475093, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251386588 ecr 21001815], length 0
19:47:25.745633 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34462: Flags [S.], seq 381582314, ack 1431327125, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 256114961 ecr 21001833], length 0
19:47:25.833632 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34463: Flags [S.], seq 514799672, ack 1808412610, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253276486 ecr 21001855], length 0
19:47:25.908810 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34464: Flags [S.], seq 810819170, ack 2189231670, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253284176 ecr 21001874], length 0
19:47:25.964925 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34465: Flags [S.], seq 3436025346, ack 1191552548, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251398792 ecr 21001888], length 0
19:47:26.039615 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34466: Flags [S.], seq 756735143, ack 2992464775, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 256084236 ecr 21001907], length 0
19:47:26.096447 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34467: Flags [S.], seq 164710686, ack 2306278995, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251395622 ecr 21001921], length 0
19:47:26.151978 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34468: Flags [S.], seq 3639836849, ack 3710655983, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255260186 ecr 21001935], length 0
19:47:26.226110 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34469: Flags [S.], seq 3954088744, ack 2336006217, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254468462 ecr 21001953], length 0
19:47:26.310656 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34470: Flags [S.], seq 2149664272, ack 93434134, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251406940 ecr 21001975], length 0
19:47:26.394732 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34471: Flags [S.], seq 2541013546, ack 3686801169, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251387329 ecr 21001996], length 0
19:47:26.472377 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34472: Flags [S.], seq 1872630359, ack 1187928132, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252586261 ecr 21002015], length 0
19:47:26.529960 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34473: Flags [S.], seq 3042996032, ack 2956959275, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253273296 ecr 21002029], length 0
19:47:26.587516 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34474: Flags [S.], seq 1762667407, ack 3808167829, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255293345 ecr 21002044], length 0
19:47:26.701358 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34475: Flags [S.], seq 1334370985, ack 452425593, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248909476 ecr 21002072], length 0
19:47:26.769011 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34476: Flags [S.], seq 1476342086, ack 1944808153, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251405536 ecr 21002089], length 0
19:47:26.849338 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34477: Flags [S.], seq 3794101754, ack 3985176734, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255289107 ecr 21002109], length 0
19:47:26.928557 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34478: Flags [S.], seq 57332954, ack 2498476879, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252578516 ecr 21002129], length 0
19:47:26.985408 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34479: Flags [S.], seq 3760188739, ack 1981360204, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253270316 ecr 21002143], length 0
19:47:27.051262 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34480: Flags [S.], seq 2176573150, ack 691646493, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253275534 ecr 21002160], length 0
19:47:27.111539 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34481: Flags [S.], seq 1677448630, ack 2375825069, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251400188 ecr 21002175], length 0
19:47:27.186363 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34482: Flags [S.], seq 277085068, ack 2781234684, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251998768 ecr 21002194], length 0
19:47:27.247506 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34483: Flags [S.], seq 1062869998, ack 398455254, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254452999 ecr 21002209], length 0
19:47:27.330258 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34484: Flags [S.], seq 2708917647, ack 3934276349, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 252591491 ecr 21002230], length 0
19:47:27.419807 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34485: Flags [S.], seq 3067215499, ack 1312875694, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 255280204 ecr 21002252], length 0
19:47:27.508579 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34486: Flags [S.], seq 1444931732, ack 3890112984, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253894051 ecr 21002274], length 0
19:47:27.600059 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34487: Flags [S.], seq 465017342, ack 3115878811, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 254452109 ecr 21002297], length 0
19:47:27.678444 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34488: Flags [S.], seq 1726156954, ack 1679999003, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253269229 ecr 21002317], length 0
19:47:27.741438 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34489: Flags [S.], seq 1668599088, ack 2121457272, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253892181 ecr 21002332], length 0
19:47:27.815870 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34490: Flags [S.], seq 2541463437, ack 2832966692, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250202703 ecr 21002351], length 0
19:47:27.872008 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34491: Flags [S.], seq 3011759447, ack 3404071622, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249552039 ecr 21002365], length 0
19:47:27.966994 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34492: Flags [S.], seq 1752269156, ack 3350820708, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253890912 ecr 21002389], length 0
19:47:28.140258 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34493: Flags [S.], seq 2284112536, ack 648521689, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253895629 ecr 21002432], length 0
19:47:28.216245 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34494: Flags [S.], seq 3984145194, ack 694851785, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250821119 ecr 21002451], length 0
19:47:28.295828 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34495: Flags [S.], seq 965243942, ack 3244633685, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250819173 ecr 21002471], length 0
19:47:28.353775 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34496: Flags [S.], seq 4282611299, ack 1419977670, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 251386648 ecr 21002485], length 0
19:47:28.409553 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34497: Flags [S.], seq 2819832936, ack 1270461655, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250212781 ecr 21002499], length 0
19:47:28.508073 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34498: Flags [S.], seq 1580492857, ack 2212078965, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250212198 ecr 21002524], length 0
19:47:28.570239 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34499: Flags [S.], seq 1766236391, ack 2405397939, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250217796 ecr 21002540], length 0
19:47:28.627361 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34500: Flags [S.], seq 302247004, ack 2055111368, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250828836 ecr 21002554], length 0
19:47:28.688380 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34501: Flags [S.], seq 1360149781, ack 3169054021, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 248898078 ecr 21002569], length 0
19:47:28.743078 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34502: Flags [S.], seq 1191053553, ack 1707137191, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249555359 ecr 21002583], length 0
19:47:28.834753 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34503: Flags [S.], seq 1778583082, ack 3725080298, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 253894303 ecr 21002606], length 0
19:47:28.896698 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34504: Flags [S.], seq 2236193236, ack 3725400494, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249565600 ecr 21002621], length 0
19:47:28.957263 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34505: Flags [S.], seq 691879728, ack 4080759069, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249554140 ecr 21002636], length 0
19:47:29.025835 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34506: Flags [S.], seq 3082770965, ack 2092242349, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249538921 ecr 21002653], length 0
19:47:29.096768 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34507: Flags [S.], seq 204950126, ack 3921426056, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250209050 ecr 21002671], length 0
19:47:29.178231 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34508: Flags [S.], seq 110788227, ack 581830981, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250207169 ecr 21002692], length 0
19:47:29.234847 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34509: Flags [S.], seq 689060101, ack 3403450504, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249565096 ecr 21002706], length 0
19:47:29.322421 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34510: Flags [S.], seq 1865594827, ack 944462048, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 249558570 ecr 21002728], length 0
19:47:29.391375 IP blob.sn4prdstr03a.store.core.windows.net.http > 10.0.0.5.34511: Flags [S.], seq 449069698, ack 1286624744, win 8192, options [mss 1440,nop,wscale 8,sackOK,TS val 250812400 ecr 21002745], length 0
